"Código.IBGE.Município","Municipio","AreaTerritorialkm22022","Populacaoresidentepessoas2022","Densidadedemograficahabkm22022","Escolarizacao6a14anos2010","IDHM2010","PIBpercapita2021","razao_social","cnpj","velocidade_contratada_mbps","uf","municipio","municipio_uf"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",15,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"CLARO S.A","40.432.544/0001-47",0.063,"PR","SANTO ANTÔNIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"CLARO S.A","40.432.544/0001-47",0.5,"PR","SANTO ANTÔNIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"CLARO S.A","40.432.544/0001-47",1,"PR","SANTO ANTÔNIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"CLARO S.A","40.432.544/0001-47",2,"PR","SANTO ANTÔNIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"CLARO S.A","40.432.544/0001-47",8,"PR","SANTO ANTÔNIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",60,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",100,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"TELEFONICA BRASIL S/A","02.558.157/0001-62",1,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",150,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",200,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",200,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",300,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",5,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",1000,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"OI MOVEL S.A.","05.423.963/0001-11",1,"PR","SANTO ANTÔNIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",2,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",300,"PR","SANTO ANTÔNIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"TELEFONICA BRASIL S/A","02.558.157/0001-62",2,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",4,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",60,"PR","SANTO ANTÔNIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",0.128,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",100,"PR","SANTO ANTÔNIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",0.0625,"PR","SANTO ANTÔNIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",0.512,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"OI MOVEL S.A.","05.423.963/0001-11",2,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",0.384,"PR","SANTO ANTÔNIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",0.4,"PR","SANTO ANTÔNIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",0.512,"PR","SANTO ANTÔNIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",1.5,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",1,"PR","SANTO ANTÔNIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",1.5,"PR","SANTO ANTÔNIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",1.5,"PR","SANTO ANTÔNIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",2,"PR","SANTO ANTÔNIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",2,"PR","SANTO ANTÔNIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"TELEFONICA BRASIL S/A","02.558.157/0001-62",4,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",0.390625,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",0.390625,"PR","Santo Antônio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",0.5859375,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",4,"PR","SANTO ANTÔNIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",6,"PR","SANTO ANTÔNIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",16,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",10,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",10,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",30,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",0.0625,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",0.0625,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",0.25,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",0.29296875,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",0.390625,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",0.5,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",0.5,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",30,"PR","SANTO ANTÔNIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",0.9765625,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",1,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",1,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",2,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",2,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",4,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",0.0625,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",8,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",10,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",14,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",25,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",0.5,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",12,"PR","SANTO ANTÔNIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",14,"PR","SANTO ANTÔNIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",2,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",0.128,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",0.256,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",2,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",0.390625,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",4,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",0.768,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",10,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",14,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",34,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"OI MOVEL S.A.","05.423.963/0001-11",10,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",0.384,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",0.4,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",0.512,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",0.768,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",1,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",1,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",1.5,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",1.5,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",2,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",2,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",2.5,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Sercomtel S.A. Participações","04.459.311/0001-74",3,"PR","Santo Antonio da Platina","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"TELEFONICA BRASIL S/A","02.558.157/0001-62",2,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"TELEFONICA BRASIL S/A","02.558.157/0001-62",1,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"TELEFONICA BRASIL S/A","02.558.157/0001-62",4,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"TELEFONICA BRASIL S/A","02.558.157/0001-62",0,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",0.0625,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",0.0625,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",0.25,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",0.29296875,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",0.390625,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"TELEFONICA BRASIL S/A","02.558.157/0001-62",1,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",0.5,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",0.5859375,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",0.9765625,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",1,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
4124103,"Santo Antônio da Platina",721.472,44369,61.5,96.2,0.718,32377.92,"Oi S.A.","76.535.764/0001-43",1,"PR","SANTO ANTONIO DA PLATINA","Santo Antônio da Platina - PR"
